ASIN,Brand,Price,URL,Title
B0CYCSFW72,,98.07,https://www.amazon.com.au/Daiwa-Regal-RGLT2500D-XH-B-Spinning-Fishing/dp/B0CYCSFW72/ref=sr_1_1?dib=eyJ2IjoiMSJ9.QhSFE4eCRcmeDSJO71Vd4noimxKWRA9wWdd-6yVEtZLb9asUiMyCYt0Mz_q9JYgBph7HkuYW6wuSAGHoi9opW-AsfSRkUgt0PT3HmZqc2zMk8z2nwLFouxQ4tzNHWxomQV4NKD9EMrOlq9EiNjadrSroKJ_UYXyCfuCfAgkw2blaubJTRkqnEGc6YNmgontojL0XWKPMgigxMcCBflG6alO9cvPEWkcWqxe7BakQtldOCTyaoDLlqdTZjzo_7Qpk5NFgZnS6EQrtBuJNEENjZLhCXWZ8jNx3YAfduvoveGY.0eYnrOWUnQbknOhQTSsNa-KebQHYotTeVYlNzjtFIeY&dib_tag=se&keywords=DAIWA&marketplaceID=A39IBJ37TRP1C6&qid=1777956958&refinements=p_36%3A9500-10000&sr=8-1#customerReviews,DAIWA
B07GC8MV58,,99.9,https://www.amazon.com.au/Daiwa-LT1000S-Legalis-Spinning-Model/dp/B07GC8MV58/ref=sr_1_2?dib=eyJ2IjoiMSJ9.QhSFE4eCRcmeDSJO71Vd4noimxKWRA9wWdd-6yVEtZLb9asUiMyCYt0Mz_q9JYgBph7HkuYW6wuSAGHoi9opW-AsfSRkUgt0PT3HmZqc2zMk8z2nwLFouxQ4tzNHWxomQV4NKD9EMrOlq9EiNjadrSroKJ_UYXyCfuCfAgkw2blaubJTRkqnEGc6YNmgontojL0XWKPMgigxMcCBflG6alO9cvPEWkcWqxe7BakQtldOCTyaoDLlqdTZjzo_7Qpk5NFgZnS6EQrtBuJNEENjZLhCXWZ8jNx3YAfduvoveGY.0eYnrOWUnQbknOhQTSsNa-KebQHYotTeVYlNzjtFIeY&dib_tag=se&keywords=DAIWA&marketplaceID=A39IBJ37TRP1C6&qid=1777956958&refinements=p_36%3A9500-10000&sr=8-2#customerReviews,DAIWA
B07GC8MV58,,,,
B089NLDLYZ,,95.47,https://www.amazon.com.au/Daiwa-LT3000-CXH-Crest-Spinning-Model/dp/B089NLDLYZ/ref=sr_1_3?dib=eyJ2IjoiMSJ9.QhSFE4eCRcmeDSJO71Vd4noimxKWRA9wWdd-6yVEtZLb9asUiMyCYt0Mz_q9JYgBph7HkuYW6wuSAGHoi9opW-AsfSRkUgt0PT3HmZqc2zMk8z2nwLFouxQ4tzNHWxomQV4NKD9EMrOlq9EiNjadrSroKJ_UYXyCfuCfAgkw2blaubJTRkqnEGc6YNmgontojL0XWKPMgigxMcCBflG6alO9cvPEWkcWqxe7BakQtldOCTyaoDLlqdTZjzo_7Qpk5NFgZnS6EQrtBuJNEENjZLhCXWZ8jNx3YAfduvoveGY.0eYnrOWUnQbknOhQTSsNa-KebQHYotTeVYlNzjtFIeY&dib_tag=se&keywords=DAIWA&marketplaceID=A39IBJ37TRP1C6&qid=1777956958&refinements=p_36%3A9500-10000&sr=8-3#customerReviews,DAIWA
B089NLDLYZ,,,,
B0GNYRCT83,,97.78,https://www.amazon.com.au/Daiwa-Jacket-25DR-3625J-Unisex-Adult/dp/B0GNYRCT83/ref=sr_1_4?dib=eyJ2IjoiMSJ9.QhSFE4eCRcmeDSJO71Vd4noimxKWRA9wWdd-6yVEtZLb9asUiMyCYt0Mz_q9JYgBph7HkuYW6wuSAGHoi9opW-AsfSRkUgt0PT3HmZqc2zMk8z2nwLFouxQ4tzNHWxomQV4NKD9EMrOlq9EiNjadrSroKJ_UYXyCfuCfAgkw2blaubJTRkqnEGc6YNmgontojL0XWKPMgigxMcCBflG6alO9cvPEWkcWqxe7BakQtldOCTyaoDLlqdTZjzo_7Qpk5NFgZnS6EQrtBuJNEENjZLhCXWZ8jNx3YAfduvoveGY.0eYnrOWUnQbknOhQTSsNa-KebQHYotTeVYlNzjtFIeY&dib_tag=se&keywords=DAIWA&marketplaceID=A39IBJ37TRP1C6&qid=1777956958&refinements=p_36%3A9500-10000&sr=8-4#customerReviews,DAIWA
B07Z377BQF,,96.57,https://www.amazon.com.au/Daiwa-Spinning-Reel-2019-Model/dp/B07Z377BQF/ref=sr_1_5?dib=eyJ2IjoiMSJ9.QhSFE4eCRcmeDSJO71Vd4noimxKWRA9wWdd-6yVEtZLb9asUiMyCYt0Mz_q9JYgBph7HkuYW6wuSAGHoi9opW-AsfSRkUgt0PT3HmZqc2zMk8z2nwLFouxQ4tzNHWxomQV4NKD9EMrOlq9EiNjadrSroKJ_UYXyCfuCfAgkw2blaubJTRkqnEGc6YNmgontojL0XWKPMgigxMcCBflG6alO9cvPEWkcWqxe7BakQtldOCTyaoDLlqdTZjzo_7Qpk5NFgZnS6EQrtBuJNEENjZLhCXWZ8jNx3YAfduvoveGY.0eYnrOWUnQbknOhQTSsNa-KebQHYotTeVYlNzjtFIeY&dib_tag=se&keywords=DAIWA&marketplaceID=A39IBJ37TRP1C6&qid=1777956958&refinements=p_36%3A9500-10000&sr=8-5#customerReviews,DAIWA
B07Z377BQF,,,,
B0CH16WSLM,,97.85,https://www.amazon.com.au/Daiwa-LT3000-CXH-Spinning-Fishing-Predator/dp/B0CH16WSLM/ref=sr_1_6?dib=eyJ2IjoiMSJ9.QhSFE4eCRcmeDSJO71Vd4noimxKWRA9wWdd-6yVEtZLb9asUiMyCYt0Mz_q9JYgBph7HkuYW6wuSAGHoi9opW-AsfSRkUgt0PT3HmZqc2zMk8z2nwLFouxQ4tzNHWxomQV4NKD9EMrOlq9EiNjadrSroKJ_UYXyCfuCfAgkw2blaubJTRkqnEGc6YNmgontojL0XWKPMgigxMcCBflG6alO9cvPEWkcWqxe7BakQtldOCTyaoDLlqdTZjzo_7Qpk5NFgZnS6EQrtBuJNEENjZLhCXWZ8jNx3YAfduvoveGY.0eYnrOWUnQbknOhQTSsNa-KebQHYotTeVYlNzjtFIeY&dib_tag=se&keywords=DAIWA&marketplaceID=A39IBJ37TRP1C6&qid=1777956958&refinements=p_36%3A9500-10000&sr=8-6#customerReviews,DAIWA
B0GNZFP896,,95.31,https://www.amazon.com.au/Daiwa-Jacket-25DR-3625J-Unisex-Adult/dp/B0GNZFP896/ref=sr_1_7?dib=eyJ2IjoiMSJ9.QhSFE4eCRcmeDSJO71Vd4noimxKWRA9wWdd-6yVEtZLb9asUiMyCYt0Mz_q9JYgBph7HkuYW6wuSAGHoi9opW-AsfSRkUgt0PT3HmZqc2zMk8z2nwLFouxQ4tzNHWxomQV4NKD9EMrOlq9EiNjadrSroKJ_UYXyCfuCfAgkw2blaubJTRkqnEGc6YNmgontojL0XWKPMgigxMcCBflG6alO9cvPEWkcWqxe7BakQtldOCTyaoDLlqdTZjzo_7Qpk5NFgZnS6EQrtBuJNEENjZLhCXWZ8jNx3YAfduvoveGY.0eYnrOWUnQbknOhQTSsNa-KebQHYotTeVYlNzjtFIeY&dib_tag=se&keywords=DAIWA&marketplaceID=A39IBJ37TRP1C6&qid=1777956958&refinements=p_36%3A9500-10000&sr=8-7#customerReviews,DAIWA
B089NFKGWR,,96.62,https://www.amazon.com.au/Daiwa-LT2500S-XH-Crest-Spinning-Model/dp/B089NFKGWR/ref=sr_1_8?dib=eyJ2IjoiMSJ9.QhSFE4eCRcmeDSJO71Vd4noimxKWRA9wWdd-6yVEtZLb9asUiMyCYt0Mz_q9JYgBph7HkuYW6wuSAGHoi9opW-AsfSRkUgt0PT3HmZqc2zMk8z2nwLFouxQ4tzNHWxomQV4NKD9EMrOlq9EiNjadrSroKJ_UYXyCfuCfAgkw2blaubJTRkqnEGc6YNmgontojL0XWKPMgigxMcCBflG6alO9cvPEWkcWqxe7BakQtldOCTyaoDLlqdTZjzo_7Qpk5NFgZnS6EQrtBuJNEENjZLhCXWZ8jNx3YAfduvoveGY.0eYnrOWUnQbknOhQTSsNa-KebQHYotTeVYlNzjtFIeY&dib_tag=se&keywords=DAIWA&marketplaceID=A39IBJ37TRP1C6&qid=1777956958&refinements=p_36%3A9500-10000&sr=8-8#customerReviews,DAIWA
B089NFKGWR,,,,
B0GNZSF8FX,,98.63,https://www.amazon.com.au/Daiwa-Jacket-25DR-3625J-Unisex-Adult/dp/B0GNZSF8FX/ref=sr_1_9?dib=eyJ2IjoiMSJ9.QhSFE4eCRcmeDSJO71Vd4noimxKWRA9wWdd-6yVEtZLb9asUiMyCYt0Mz_q9JYgBph7HkuYW6wuSAGHoi9opW-AsfSRkUgt0PT3HmZqc2zMk8z2nwLFouxQ4tzNHWxomQV4NKD9EMrOlq9EiNjadrSroKJ_UYXyCfuCfAgkw2blaubJTRkqnEGc6YNmgontojL0XWKPMgigxMcCBflG6alO9cvPEWkcWqxe7BakQtldOCTyaoDLlqdTZjzo_7Qpk5NFgZnS6EQrtBuJNEENjZLhCXWZ8jNx3YAfduvoveGY.0eYnrOWUnQbknOhQTSsNa-KebQHYotTeVYlNzjtFIeY&dib_tag=se&keywords=DAIWA&marketplaceID=A39IBJ37TRP1C6&qid=1777956958&refinements=p_36%3A9500-10000&sr=8-9#customerReviews,DAIWA
B09R9B5HWJ,,95.54,https://www.amazon.com.au/DAIWA-14x24x37cm-Military-Tactical-Polyester/dp/B09R9B5HWJ/ref=sr_1_10?dib=eyJ2IjoiMSJ9.QhSFE4eCRcmeDSJO71Vd4noimxKWRA9wWdd-6yVEtZLb9asUiMyCYt0Mz_q9JYgBph7HkuYW6wuSAGHoi9opW-AsfSRkUgt0PT3HmZqc2zMk8z2nwLFouxQ4tzNHWxomQV4NKD9EMrOlq9EiNjadrSroKJ_UYXyCfuCfAgkw2blaubJTRkqnEGc6YNmgontojL0XWKPMgigxMcCBflG6alO9cvPEWkcWqxe7BakQtldOCTyaoDLlqdTZjzo_7Qpk5NFgZnS6EQrtBuJNEENjZLhCXWZ8jNx3YAfduvoveGY.0eYnrOWUnQbknOhQTSsNa-KebQHYotTeVYlNzjtFIeY&dib_tag=se&keywords=DAIWA&marketplaceID=A39IBJ37TRP1C6&qid=1777956958&refinements=p_36%3A9500-10000&sr=8-10#customerReviews,DAIWA
B09R9B5HWJ,,,,
B004BRYXUQ,,99.64,https://www.amazon.com.au/Daiwa-Mountain-Stream-Creel-Black/dp/B004BRYXUQ/ref=sr_1_11?dib=eyJ2IjoiMSJ9.QhSFE4eCRcmeDSJO71Vd4noimxKWRA9wWdd-6yVEtZLb9asUiMyCYt0Mz_q9JYgBph7HkuYW6wuSAGHoi9opW-AsfSRkUgt0PT3HmZqc2zMk8z2nwLFouxQ4tzNHWxomQV4NKD9EMrOlq9EiNjadrSroKJ_UYXyCfuCfAgkw2blaubJTRkqnEGc6YNmgontojL0XWKPMgigxMcCBflG6alO9cvPEWkcWqxe7BakQtldOCTyaoDLlqdTZjzo_7Qpk5NFgZnS6EQrtBuJNEENjZLhCXWZ8jNx3YAfduvoveGY.0eYnrOWUnQbknOhQTSsNa-KebQHYotTeVYlNzjtFIeY&dib_tag=se&keywords=DAIWA&marketplaceID=A39IBJ37TRP1C6&qid=1777956958&refinements=p_36%3A9500-10000&sr=8-11#customerReviews,DAIWA
B004BRYXUQ,,,,
B01BG9JMXY,,97.78,https://www.amazon.com.au/Daiwa-REGAL-2004H-Spinning-Japan/dp/B01BG9JMXY/ref=sr_1_12?dib=eyJ2IjoiMSJ9.QhSFE4eCRcmeDSJO71Vd4noimxKWRA9wWdd-6yVEtZLb9asUiMyCYt0Mz_q9JYgBph7HkuYW6wuSAGHoi9opW-AsfSRkUgt0PT3HmZqc2zMk8z2nwLFouxQ4tzNHWxomQV4NKD9EMrOlq9EiNjadrSroKJ_UYXyCfuCfAgkw2blaubJTRkqnEGc6YNmgontojL0XWKPMgigxMcCBflG6alO9cvPEWkcWqxe7BakQtldOCTyaoDLlqdTZjzo_7Qpk5NFgZnS6EQrtBuJNEENjZLhCXWZ8jNx3YAfduvoveGY.0eYnrOWUnQbknOhQTSsNa-KebQHYotTeVYlNzjtFIeY&dib_tag=se&keywords=DAIWA&marketplaceID=A39IBJ37TRP1C6&qid=1777956958&refinements=p_36%3A9500-10000&sr=8-12#customerReviews,ダイワ(DAIWA) スピニングリール (糸付き) 16 リーガル PEライン付 (2016モデル)
B01BG9JMXY,,,,
